date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2019-05-20,2317,31140335,2340545371,75.3,76.1,74.7,75.0,0.3,13575
2019-05-21,2317,36661660,2749432998,75.3,75.4,74.6,75.0,0.0,14041
2019-05-22,2317,30618177,2278642427,75.1,75.3,74.0,74.0,-1.0,14527
2019-05-23,2317,63692307,4585352752,72.7,72.8,71.5,71.5,-2.5,28490
2019-05-24,2317,40844359,2925562799,71.5,72.2,71.1,71.4,-0.1,18744
2019-05-27,2317,25409320,1816209346,71.6,71.9,71.1,71.4,0.0,11329
2019-05-28,2317,138134091,9842471605,71.3,72.0,71.2,71.2,-0.2,14561
2019-05-29,2317,43871336,3112658057,70.2,72.3,70.1,72.2,1.0,19856
2019-05-30,2317,44881687,3272062100,72.2,73.7,71.7,73.4,1.2,18144
2019-05-31,2317,52374507,3879770343,73.0,74.9,72.8,73.9,0.5,22956
2019-06-03,2317,30691063,2240945696,73.3,73.7,72.2,73.4,-0.5,13292
2019-06-04,2317,39322197,2846060314,73.1,73.4,71.8,71.8,-1.6,17958
2019-06-05,2317,48348800,3473387525,72.5,72.8,71.0,71.0,-0.8,20283
2019-06-06,2317,38757260,2760665454,71.0,72.0,71.0,71.1,0.1,15184
2019-06-10,2317,35654410,2562142098,72.0,72.3,71.2,72.1,1.0,13300
2019-06-11,2317,28059014,2031363362,72.1,72.8,71.9,72.4,0.3,11952
2019-06-12,2317,40554559,2954223835,72.5,73.9,72.0,73.7,1.3,16870
2019-06-13,2317,42030922,3106369148,73.6,74.4,73.2,74.2,0.5,16684
2019-06-14,2317,40758143,3057620636,74.2,75.5,74.2,75.1,0.9,19770
2019-06-17,2317,33119409,2519346493,75.6,76.5,75.2,76.4,1.3,16702
2019-06-18,2317,36656969,2790370844,77.2,77.5,75.1,75.9,-0.5,17471
2019-06-19,2317,49543345,3812397346,77.4,77.4,76.4,77.2,1.3,19591
2019-06-20,2317,26823796,2077861695,77.3,77.8,76.8,77.7,0.5,12705
2019-06-21,2317,58532183,4537934418,78.2,78.8,76.6,76.8,-0.9,22404
2019-06-24,2317,28060800,2141301281,76.4,77.2,75.3,77.1,0.3,13163
2019-06-25,2317,21534885,1650467278,77.0,77.4,76.1,76.4,-0.7,11060
2019-06-26,2317,17961718,1370947546,76.1,76.7,76.1,76.3,-0.1,7367
2019-06-27,2317,32381055,2508603582,76.8,77.9,76.7,77.4,1.1,11933
2019-06-28,2317,21112390,1639176256,77.6,78.2,77.4,77.4,0.0,7961
2019-07-01,2317,37776031,2989054094,78.7,79.7,78.6,79.4,2.0,18111
2019-07-02,2317,21546017,1705333449,79.0,79.5,78.7,79.1,-0.3,10787
2019-07-03,2317,30692214,2391526371,78.4,78.8,77.5,77.5,-1.6,14736
2019-07-04,2317,14276447,1111651026,78.0,78.4,77.5,77.7,0.2,6699
2019-07-05,2317,10943297,854395365,77.9,78.3,77.9,78.2,0.5,5367
2019-07-08,2317,19426333,1529428867,78.4,79.0,78.3,79.0,0.8,9232
2019-07-09,2317,21188735,1661393530,79.1,79.1,77.8,77.9,-1.1,9428
2019-07-10,2317,20106457,1568642420,78.7,78.7,77.7,77.9,0.0,8319
2019-07-11,2317,20457120,1601744784,78.1,78.7,77.8,78.2,0.3,9065
2019-07-12,2317,26468868,2058503042,78.0,78.2,77.5,77.6,-0.6,11097
2019-07-15,2317,37340374,2887993512,77.1,78.2,76.1,78.1,0.5,16220
2019-07-16,2317,59184035,4725596800,78.4,80.8,78.4,80.0,1.9,26333
2019-07-17,2317,31741667,2533615702,80.2,80.4,79.3,79.3,-0.7,14300
2019-07-18,2317,20198449,1600873450,79.2,79.7,79.0,79.0,-0.3,8911
2019-07-19,2317,24572592,1957380338,79.6,80.4,79.3,79.3,0.3,10527
2019-07-22,2317,38787555,3116232002,79.5,80.8,79.4,80.6,1.3,16042
2019-07-23,2317,38227545,3090070309,81.1,81.4,80.3,80.9,0.3,16167
2019-07-24,2317,73095922,5936543093,81.2,81.5,80.8,81.3,0.4,27858
2019-07-25,2317,62909028,4935150376,78.0,79.3,77.8,78.6,0.0,27627
2019-07-26,2317,22089564,1733210163,78.4,78.9,78.1,78.4,-0.2,10576
2019-07-29,2317,18209593,1425967829,78.3,78.7,78.0,78.4,0.0,7428
2019-07-30,2317,27716754,2161853958,78.7,78.8,77.6,77.8,-0.6,10594
2019-07-31,2317,24080224,1885916520,78.2,78.7,77.7,78.6,0.8,9103
2019-08-01,2317,31383363,2448631923,77.8,78.4,77.6,77.9,-0.7,13709
2019-08-02,2317,51771742,3932053892,76.5,76.6,75.5,75.5,-2.4,25321
2019-08-05,2317,49484279,3630339605,74.9,74.9,72.6,72.8,-2.7,25954
2019-08-06,2317,40168974,2899786822,71.0,73.6,70.7,73.3,0.5,19447
2019-08-07,2317,26458601,1935659844,73.6,73.9,72.8,72.9,-0.4,12876
2019-08-08,2317,19132614,1401390427,72.8,73.7,72.7,73.1,0.2,8520
2019-08-12,2317,18829546,1386961208,73.2,74.3,72.8,73.7,0.6,9212
2019-08-13,2317,18041979,1319078341,73.8,73.8,72.9,72.9,-0.8,8642
2019-08-14,2317,34110030,2497656890,74.0,74.3,72.6,72.6,-0.3,13839
2019-08-15,2317,29341797,2102556384,71.5,71.9,71.3,71.6,-1.0,14450
2019-08-16,2317,33475801,2407954491,71.4,72.7,71.2,72.0,0.4,14550
2019-08-19,2317,19816447,1437460797,72.5,73.0,72.2,72.4,0.4,9431
2019-08-20,2317,18777661,1361574436,72.5,72.9,72.4,72.4,0.0,8278
2019-08-21,2317,27098920,1989126254,73.0,73.8,72.6,73.5,1.1,12750
2019-08-22,2317,23080538,1702786612,74.0,74.3,73.3,73.9,0.4,9530
2019-08-23,2317,16397789,1203893184,73.5,73.9,73.2,73.3,-0.6,8009
2019-08-26,2317,29641247,2131214083,71.8,72.1,71.6,72.0,-1.3,15334
2019-08-27,2317,37138289,2681293432,72.5,72.6,72.0,72.2,0.2,9144
2019-08-28,2317,14696633,1061042978,72.3,72.5,72.0,72.4,0.2,7462
2019-08-29,2317,20188936,1452837808,72.4,72.4,71.8,71.9,-0.5,9559
2019-08-30,2317,39791593,2926659371,72.8,74.2,72.6,74.2,2.3,16463
2019-09-02,2317,19418490,1437551600,74.4,74.4,73.8,74.0,-0.2,9706
2019-09-03,2317,14880467,1099921236,74.2,74.3,73.6,73.6,-0.4,6761
2019-09-04,2317,31103326,2302854103,73.9,74.5,73.7,74.3,0.7,9126
2019-09-05,2317,26853451,2009112468,74.8,75.3,74.4,74.9,0.6,11720
2019-09-06,2317,29362446,2213894500,75.5,75.9,75.0,75.0,0.1,14340
2019-09-09,2317,20213537,1515871410,75.5,75.7,74.6,74.7,-0.3,9867
2019-09-10,2317,24330390,1802563745,74.8,74.8,73.8,74.1,-0.6,11187
2019-09-11,2317,35738526,2665190390,74.5,75.3,74.2,74.5,0.4,14229
2019-09-12,2317,61561226,4648457642,75.0,76.0,74.6,76.0,1.5,26748
2019-09-16,2317,42605700,3226860951,76.3,76.4,75.0,76.0,0.0,15028
2019-09-17,2317,43926799,3284313874,74.9,75.5,74.5,74.6,-1.4,19504
2019-09-18,2317,33122317,2466647011,74.7,74.9,74.1,74.4,-0.2,13550
2019-09-19,2317,31821479,2354960866,74.6,74.8,73.5,73.5,-0.9,13983
2019-09-20,2317,33927500,2521042744,73.8,74.5,73.8,74.5,1.0,8653
2019-09-23,2317,10657229,794333608,74.5,74.7,74.2,74.7,0.2,5397
2019-09-24,2317,19777743,1481741359,74.7,75.3,74.5,74.9,0.2,7930
2019-09-25,2317,18380995,1369148183,74.7,74.8,74.1,74.8,-0.1,7481
2019-09-26,2317,22665993,1683566362,75.0,75.0,74.0,74.0,-0.8,8846
2019-09-27,2317,25514894,1877490240,74.1,74.3,73.2,73.2,-0.8,11217
2019-10-01,2317,47479934,3442928053,72.2,73.0,72.2,72.6,-0.6,20014
2019-10-02,2317,26526996,1918576398,72.2,72.5,72.2,72.3,-0.3,12200
2019-10-03,2317,28106086,2019549226,71.8,72.2,71.5,72.0,-0.3,13528
2019-10-04,2317,18814662,1360137603,72.2,72.7,72.0,72.7,0.7,9549
2019-10-07,2317,25366095,1866993860,73.4,74.0,73.2,73.4,0.7,11706
2019-10-08,2317,28493260,2105351412,73.9,74.2,73.5,74.0,0.6,11091
2019-10-09,2317,18869984,1382827132,73.5,73.8,72.9,72.9,-1.1,7885
2019-10-14,2317,48248401,3583251274,74.3,74.5,73.8,74.5,1.6,15732
2019-10-15,2317,39991555,2995659383,75.0,75.4,74.5,74.7,0.2,12889
2019-10-16,2317,35414100,2656399981,75.4,75.4,74.7,75.0,0.3,12317
2019-10-17,2317,81667038,6223362226,75.3,77.5,75.0,77.2,2.2,32370
2019-10-18,2317,79307262,6135246690,77.6,78.2,76.9,76.9,-0.3,22232
2019-10-21,2317,32659971,2517240178,77.2,77.6,76.4,77.6,0.7,12693
2019-10-22,2317,84257950,6668430797,78.5,79.8,78.4,79.5,1.9,34399
2019-10-23,2317,89180610,7144162167,80.0,80.9,79.1,80.5,1.0,33358
2019-10-24,2317,40227260,3240812274,80.9,81.2,80.2,80.5,0.0,16658
2019-10-25,2317,35866261,2871800127,80.7,80.7,79.6,80.2,-0.3,14070
2019-10-28,2317,24589303,1976884140,80.5,80.8,80.0,80.1,-0.1,11179
2019-10-29,2317,43338927,3501791877,80.1,81.4,80.1,80.8,0.7,18579
2019-10-30,2317,31199154,2503835220,80.9,80.9,79.7,80.2,-0.6,12486
2019-10-31,2317,39615853,3205652611,81.0,81.4,80.6,80.6,0.4,15447
2019-11-01,2317,126495985,10516290118,81.4,84.8,80.9,84.8,4.2,54653
2019-11-04,2317,157046158,13788215938,86.1,89.1,86.1,89.0,4.2,69524
2019-11-05,2317,114554576,10282369664,90.0,90.4,89.1,90.0,1.0,49127
2019-11-06,2317,102692823,9247509770,90.5,90.9,88.9,90.4,0.4,43449
2019-11-07,2317,91907245,8308738401,90.4,91.0,89.8,90.8,0.4,36793
2019-11-08,2317,107939604,9898925887,91.2,92.9,90.9,90.9,0.1,48100
2019-11-11,2317,113464283,10036725149,91.0,91.3,86.7,87.9,-3.0,47982
2019-11-12,2317,87919854,7892657442,89.1,91.0,88.7,91.0,3.1,37303
2019-11-13,2317,53336137,4788176972,90.0,90.6,89.2,89.7,-1.3,23412
2019-11-14,2317,89212854,8050458022,91.4,91.4,89.3,89.3,-0.4,30500
2019-11-15,2317,43552570,3928041685,90.7,90.8,89.8,90.1,0.8,18749
2019-11-18,2317,35921688,3244631720,90.1,90.7,89.9,90.5,0.4,14611
2019-11-19,2317,109575561,10092721829,90.5,92.8,90.3,92.8,2.3,47352
2019-11-20,2317,44527871,4089310578,92.8,92.8,91.2,91.9,-0.9,20426
2019-11-21,2317,52752786,4825030164,91.2,92.5,90.7,92.5,0.6,20606
2019-11-22,2317,30090529,2765280631,93.0,93.0,91.3,91.4,-1.1,15802
2019-11-25,2317,56144076,5046637379,91.6,91.6,89.0,89.6,-1.8,24137
2019-11-26,2317,74419119,6692787107,90.4,90.4,89.4,89.9,0.3,14304
2019-11-27,2317,21007877,1895290466,89.6,90.8,89.6,90.6,0.7,10282
2019-11-28,2317,19363801,1748262807,90.6,90.7,89.7,89.8,-0.8,9626
2019-11-29,2317,37756546,3364546289,90.0,90.5,88.2,88.5,-1.3,16445
2019-12-02,2317,31236074,2746751820,88.6,89.3,86.8,88.6,0.1,14896
2019-12-03,2317,34645279,3100405770,88.3,90.3,87.8,90.0,1.4,14042
2019-12-04,2317,26034634,2322526955,90.0,90.0,88.7,89.5,-0.5,9926
2019-12-05,2317,19851813,1788613637,90.0,90.7,89.6,89.9,0.4,9419
2019-12-06,2317,20657992,1864481080,90.6,90.9,89.7,90.5,0.6,10122
2019-12-09,2317,39013354,3554471708,90.8,91.7,90.3,91.0,0.5,16974
2019-12-10,2317,14192519,1282178710,90.5,90.8,90.1,90.3,-0.7,6932
2019-12-11,2317,32362218,2944889438,90.5,91.3,90.4,91.3,1.0,14049
2019-12-12,2317,32664180,2991238892,92.0,92.2,91.0,91.0,-0.3,13263
2019-12-13,2317,33488249,3060261787,92.0,92.0,90.9,91.0,0.0,15711
2019-12-16,2317,34055107,3121729569,91.5,92.4,91.1,91.6,0.6,14433
2019-12-17,2317,31166098,2846439695,91.8,91.9,91.1,91.6,0.0,12212
2019-12-18,2317,58840462,5427958104,91.6,92.8,91.1,92.4,0.8,24632
2019-12-19,2317,28904382,2653486845,92.0,92.2,91.3,92.2,-0.2,11949
2019-12-20,2317,39064336,3573523990,92.5,92.6,91.1,91.1,-1.1,11011
2019-12-23,2317,17511564,1595581554,91.3,91.7,90.7,91.5,0.4,8301
2019-12-24,2317,11775451,1072386883,91.5,91.5,90.8,90.9,-0.6,5935
2019-12-25,2317,11310473,1029248360,91.1,91.3,90.8,91.0,0.1,6353
2019-12-26,2317,10097183,917789491,91.0,91.3,90.7,90.8,-0.2,5517
2019-12-27,2317,20188995,1848289316,91.4,91.9,91.1,91.5,0.7,8406
2019-12-30,2317,15811376,1442350252,91.6,91.8,90.9,90.9,-0.6,6646
2019-12-31,2317,14491239,1317119661,90.7,91.4,90.7,90.8,-0.1,6530
2020-01-02,2317,20758722,1886677519,91.0,91.5,90.3,90.8,0.0,9994
2020-01-03,2317,37936877,3471335594,91.4,92.2,90.8,91.6,0.8,16491
2020-01-06,2317,26352522,2388785688,91.1,91.1,90.1,90.5,-1.1,11872
2020-01-07,2317,43978140,3935667984,90.5,91.0,88.3,89.1,-1.4,21340
2020-01-08,2317,56101121,4891344755,87.9,88.1,86.5,86.5,-2.6,28087
2020-01-09,2317,28513381,2491571248,87.3,87.7,87.0,87.1,0.6,13485
2020-01-10,2317,32264863,2852056044,88.0,89.0,87.5,89.0,1.9,14951
2020-01-13,2317,23369554,2084580613,89.7,89.7,88.6,89.6,0.6,9793
2020-01-14,2317,19568838,1758920258,90.0,90.1,89.6,90.0,0.4,9250
2020-01-15,2317,23798041,2141165898,90.0,90.3,89.5,89.9,-0.1,9104
2020-01-16,2317,19281565,1734134777,89.8,90.2,89.4,90.0,0.1,6958
2020-01-17,2317,78180511,7195625358,91.0,92.4,91.0,92.3,2.3,33753
2020-01-20,2317,35277412,3266663404,92.7,93.4,92.1,92.3,0.0,14735
2020-01-30,2317,153655274,12913538375,85.5,86.2,83.1,83.1,-9.2,63060
2020-01-31,2317,69686948,5823335061,83.0,84.9,82.6,83.2,0.1,28528
2020-02-03,2317,66666856,5331667770,79.5,82.3,77.3,82.2,-1.0,27283
2020-02-04,2317,49697853,4125328043,82.8,83.9,81.5,82.2,0.0,18430
2020-02-05,2317,49302064,4053426295,82.2,82.7,81.6,82.2,0.0,17553
2020-02-06,2317,44278109,3674127347,82.5,83.6,82.3,83.6,1.4,16635
2020-02-07,2317,26495116,2198259716,83.6,83.6,82.7,82.9,-0.7,12149
2020-02-10,2317,42505477,3452575714,79.0,82.7,78.9,82.0,-0.9,18921
2020-02-11,2317,28310130,2343130610,82.6,83.4,82.1,82.9,0.9,11338
2020-02-12,2317,57339491,4848610083,83.0,85.6,83.0,85.5,2.6,22018
2020-02-13,2317,36204520,3092757614,85.8,86.3,84.7,84.7,-0.8,15769
2020-02-14,2317,21292704,1806237388,84.7,85.3,84.3,84.9,0.2,9353
2020-02-17,2317,16771107,1408020326,84.2,84.2,83.8,83.9,-1.0,10096
2020-02-18,2317,22611466,1887907282,84.0,84.3,83.0,83.4,-0.5,10033
2020-02-19,2317,25476407,2132686918,83.0,84.6,82.5,83.8,0.4,12306
2020-02-20,2317,35972272,2991260607,84.0,84.1,82.5,82.8,-1.0,13928
2020-02-21,2317,29778377,2438828133,82.1,82.2,81.6,81.7,-1.1,14457
2020-02-24,2317,32852370,2650828496,80.6,81.4,80.2,80.7,-1.0,15908
2020-02-25,2317,47213818,3849837516,80.2,82.7,79.9,82.3,1.6,19636
2020-02-26,2317,43075406,3504698711,81.2,82.2,80.7,81.1,-1.2,18692
2020-02-27,2317,53384898,4297286977,80.8,81.5,80.0,80.3,-0.8,21538
2020-03-02,2317,54992166,4355555537,78.2,80.3,78.1,79.2,-1.1,23725
2020-03-03,2317,34822180,2828098980,81.1,82.0,80.6,81.0,1.8,16398
2020-03-04,2317,29907913,2438150154,81.5,81.9,81.1,81.7,0.7,11887
2020-03-05,2317,36950021,3067987721,83.3,83.6,82.6,82.7,1.0,16471
2020-03-06,2317,38712605,3137596043,81.6,81.7,80.7,80.8,-1.9,17173
2020-03-09,2317,45009955,3574569517,79.2,80.1,79.1,79.1,-1.7,23367
2020-03-10,2317,39205665,3099346390,78.5,79.8,78.5,79.4,0.3,17013
2020-03-11,2317,30546137,2418343099,79.3,80.1,78.6,78.6,-0.8,14050
2020-03-12,2317,85760356,6495111843,77.4,77.5,74.5,74.7,-3.9,42675
2020-03-13,2317,108780196,7771885443,70.0,75.0,69.9,74.6,-0.1,46824
2020-03-16,2317,65223917,4720458460,73.9,74.3,71.1,71.1,-3.5,32325
2020-03-17,2317,72635874,5158152404,70.1,72.8,70.0,70.6,-0.5,30114
2020-03-18,2317,76268240,5378721353,70.7,71.3,70.0,70.0,-0.6,30314
2020-03-19,2317,107256149,7251995017,68.7,69.3,65.7,66.3,-3.7,47548
2020-03-20,2317,104299524,7291745045,68.0,71.4,68.0,70.8,4.5,40245
2020-03-23,2317,66805202,4526103196,67.5,68.4,67.0,67.5,-3.3,27995
2020-03-24,2317,41628933,2912829700,70.6,70.7,69.1,69.4,1.9,19834
2020-03-25,2317,53652986,3851366575,71.2,72.6,71.1,71.4,2.0,26059
2020-03-26,2317,38695860,2744977279,71.5,71.7,70.5,71.0,-0.4,15719
2020-03-27,2317,59785740,4243023340,71.4,72.2,70.0,70.1,-0.9,23636
2020-03-30,2317,33595577,2344257604,69.5,70.3,69.0,70.0,-0.1,13149
2020-03-31,2317,38298560,2683048464,70.1,70.5,69.9,69.9,-0.1,14066
2020-04-01,2317,25810865,1810237557,70.5,70.5,70.0,70.0,0.1,10193
2020-04-06,2317,48957455,3422092605,70.0,70.3,69.4,70.2,0.2,16309
2020-04-07,2317,46626787,3321176546,71.4,71.9,70.8,71.2,1.0,19700
2020-04-08,2317,90172291,6665687725,71.5,75.3,71.4,75.0,3.8,45059
2020-04-09,2317,55267837,4121063355,75.5,75.9,73.7,74.0,-1.0,27239
2020-04-10,2317,19079314,1406163797,73.5,73.9,73.4,73.9,-0.1,9662
2020-04-13,2317,25076651,1840201557,73.8,73.9,73.1,73.1,-0.8,12994
2020-04-14,2317,36772932,2724034232,73.5,74.5,73.2,74.4,1.3,13991
2020-04-15,2317,42208905,3140527398,74.5,75.2,74.1,74.1,-0.3,19762
2020-04-16,2317,46873293,3488949075,74.0,75.0,73.8,74.0,-0.1,16737
2020-04-17,2317,71076153,5396376021,75.5,76.5,75.3,75.8,1.8,29356
2020-04-20,2317,34062921,2589741185,76.1,76.6,75.4,76.2,0.4,13541
2020-04-21,2317,50476839,3748124545,75.2,75.5,73.5,73.5,-2.7,26194
2020-04-22,2317,27664535,2028813790,72.6,73.9,72.5,73.9,0.4,11631
2020-04-23,2317,26918129,1999116982,74.2,75.2,73.6,74.0,0.1,10752
2020-04-24,2317,18097847,1338133578,74.0,74.2,73.7,73.8,-0.2,8073
2020-04-27,2317,28422746,2127044766,74.2,75.2,74.2,74.9,1.1,12354
2020-04-28,2317,22472772,1686693617,75.1,75.4,74.8,75.2,0.3,9829
2020-04-29,2317,32618555,2472509066,75.2,76.2,75.1,75.6,0.4,15525
2020-04-30,2317,50247112,3846340874,76.2,77.0,76.0,77.0,1.4,21023
2020-05-04,2317,50274654,3743144292,74.0,75.0,73.9,74.5,-2.5,24021
2020-05-05,2317,30499283,2267358676,74.7,75.0,74.0,74.1,-0.4,14431
2020-05-06,2317,26782236,1994740599,74.1,75.2,74.1,74.3,0.2,12458
2020-05-07,2317,31856315,2394950417,74.5,75.8,74.5,75.2,0.9,13922
2020-05-08,2317,38394983,2932358445,76.8,76.8,75.9,76.2,1.0,17416
2020-05-11,2317,59444957,4658299492,76.9,79.2,76.9,78.9,2.7,28011
2020-05-12,2317,45434634,3527174435,78.3,78.4,77.0,77.3,-1.6,21458
2020-05-13,2317,43132241,3378556440,77.7,78.8,77.7,78.8,1.5,21005
2020-05-14,2317,42128911,3298686731,78.0,78.9,78.0,78.2,-0.6,19774
2020-05-15,2317,47550082,3678862332,78.2,78.6,76.4,77.1,-1.1,22470
2020-05-18,2317,57978171,4380323435,76.6,76.6,74.9,75.0,-2.1,26917
2020-05-19,2317,49410505,3711927230,75.4,76.0,74.6,74.8,-0.2,21590
2020-05-20,2317,30828720,2304984331,74.9,75.3,74.5,74.5,-0.3,13870
2020-05-21,2317,24213322,1809690550,74.5,75.0,74.3,74.7,0.2,11673
2020-05-22,2317,46433168,3429622432,74.2,74.4,73.5,73.6,-1.1,24358
2020-05-25,2317,26982259,1975050566,73.5,73.6,72.6,73.6,0.0,13590
2020-05-26,2317,28310825,2118555875,73.7,75.3,73.6,74.8,1.2,12743
2020-05-27,2317,22380029,1681599201,74.8,75.5,74.8,75.3,0.5,9717
2020-05-28,2317,26184820,1974966847,75.7,75.9,74.8,75.3,0.0,11142
2020-05-29,2317,44896709,3390842168,74.3,75.8,74.3,75.8,0.5,8845
2020-06-01,2317,25890941,1978249140,76.0,76.8,75.9,76.2,0.4,11983
2020-06-02,2317,46411048,3578984344,76.5,77.5,76.4,77.1,0.9,17377
2020-06-03,2317,42871656,3345926880,78.0,78.4,77.6,78.1,1.0,20113
2020-06-04,2317,43657351,3416129837,78.5,78.7,77.6,78.4,0.3,16411
2020-06-05,2317,33935695,2653168238,78.1,78.5,77.8,78.5,0.1,14514
2020-06-08,2317,53575560,4252869778,79.1,79.8,78.8,79.7,1.2,25563
2020-06-09,2317,38143498,3037880359,79.3,80.2,78.9,79.5,-0.2,17925
2020-06-10,2317,25863059,2061805675,79.6,79.9,79.1,79.9,0.4,11783
2020-06-11,2317,42535010,3373446609,79.9,80.3,78.1,78.6,-1.3,19143
2020-06-12,2317,30382486,2353848108,77.3,78.0,76.6,78.0,-0.6,14859
2020-06-15,2317,26332046,2038172490,77.7,77.9,77.0,77.0,-1.0,12905
2020-06-16,2317,22339775,1747515973,77.8,78.5,77.7,78.4,1.4,9686
2020-06-17,2317,18039312,1413407434,78.9,79.0,77.9,78.2,-0.2,8443
2020-06-18,2317,18089756,1416482565,78.4,78.7,77.7,78.5,0.3,7536
2020-06-19,2317,35887232,2822258010,78.6,78.9,78.1,78.8,0.3,7669
2020-06-22,2317,16769227,1318411513,78.7,78.9,78.2,78.9,0.1,7610
2020-06-23,2317,45708143,3655911340,79.6,80.7,79.3,80.2,1.3,20574
2020-06-24,2317,88391479,7322897783,81.1,83.5,81.0,83.5,3.3,41893
2020-06-29,2317,98493392,8314264132,83.6,85.8,83.4,85.2,1.7,39748
2020-06-30,2317,57741437,4972422082,86.0,86.4,85.7,86.3,1.1,23058
2020-07-01,2317,44576514,3854998428,86.5,87.6,85.5,85.9,-0.4,22175
2020-07-02,2317,34490431,2950800438,85.8,86.0,84.6,86.0,0.1,16916
2020-07-03,2317,44883049,3832093245,86.1,86.2,85.1,85.3,-0.7,21640
2020-07-06,2317,44370881,3833581654,85.7,86.6,85.6,86.4,1.1,17935
2020-07-07,2317,52853744,4572499757,87.1,87.5,85.6,87.0,0.6,21050
2020-07-08,2317,40532208,3524880599,87.0,87.3,86.6,87.0,0.0,15078
2020-07-09,2317,51421490,4442391525,87.3,87.4,85.8,86.2,-0.8,20494
2020-07-10,2317,55453243,4737240248,86.2,86.2,84.8,84.8,-1.4,22536
2020-07-13,2317,36625700,3154223682,85.4,86.7,85.4,86.7,1.9,14492
2020-07-14,2317,34934410,3029522815,86.8,87.5,86.3,86.3,-0.4,13706
2020-07-15,2317,47807002,4148430451,86.6,87.2,86.5,86.6,0.3,22664
2020-07-16,2317,50530654,4420166927,87.0,88.0,86.9,87.6,1.0,20067
2020-07-17,2317,48813379,4307330703,88.3,88.6,87.6,88.0,0.4,21341
2020-07-20,2317,74478567,6424395139,88.0,88.0,85.0,86.8,-1.2,29010
2020-07-21,2317,74962395,6405280586,86.0,86.1,85.1,85.3,-1.5,34475
2020-07-22,2317,73724655,6309707947,85.3,86.0,85.1,85.9,0.6,28177
2020-07-23,2317,79361972,6498304084,81.3,82.5,81.1,82.1,0.0,31355
2020-07-24,2317,50435732,4076404565,81.5,81.9,80.0,80.0,-2.1,23339
2020-07-27,2317,68636332,5391711702,79.6,79.9,78.0,78.0,-2.0,29796
2020-07-28,2317,89739664,7145636184,77.8,82.7,77.3,78.4,0.4,36892
2020-07-29,2317,39362154,3086153861,78.6,79.8,78.0,78.0,-0.4,20547
2020-07-30,2317,40501045,3157449637,78.7,78.8,77.5,78.0,0.0,17186
2020-07-31,2317,47089202,3713121252,78.5,79.4,78.4,78.4,0.4,17849
2020-08-03,2317,61172243,4755970977,78.4,78.9,77.1,77.1,-1.3,28055
2020-08-04,2317,23090382,1797852065,77.7,78.2,77.5,78.1,1.0,10819
2020-08-05,2317,27876127,2178907032,78.3,78.5,77.9,77.9,-0.2,14160
2020-08-06,2317,33250505,2629079995,79.3,79.7,78.5,79.0,1.1,16746
2020-08-07,2317,21862438,1721842306,79.6,79.6,78.3,78.3,-0.7,11805
2020-08-10,2317,49798520,3990124915,79.2,80.9,79.1,80.5,2.2,23279
2020-08-11,2317,30816578,2468946640,81.0,81.1,79.6,79.8,-0.7,13848
2020-08-12,2317,45677601,3690920427,80.9,81.5,79.9,81.4,1.6,20916
2020-08-13,2317,91723728,7358971725,82.0,82.3,79.2,79.5,-1.9,36555
2020-08-14,2317,35459498,2840778377,79.8,80.7,79.6,80.4,0.9,13587
2020-08-17,2317,23622631,1896828119,80.7,80.7,80.0,80.2,-0.2,11055
2020-08-18,2317,33226399,2650389582,80.5,80.5,79.3,79.8,-0.4,11086
2020-08-19,2317,34690778,2772846440,80.9,80.9,79.3,79.3,-0.5,13857
2020-08-20,2317,62249250,4824965577,79.6,79.9,75.6,77.1,-2.2,28426
2020-08-21,2317,24487793,1910674209,78.2,78.4,77.5,78.2,1.1,11775
2020-08-24,2317,21801923,1698792494,78.2,78.4,77.6,77.6,-0.6,8976
2020-08-25,2317,17655262,1381004042,78.1,78.5,77.8,78.3,0.7,7599
2020-08-26,2317,16286412,1272133537,78.3,78.4,77.9,78.2,-0.1,7049
2020-08-27,2317,24154047,1879109966,78.2,78.7,77.5,77.5,-0.7,11696
2020-08-28,2317,25486462,1976344876,77.4,78.2,77.1,77.5,0.0,11424
2020-08-31,2317,30590373,2364666097,77.8,78.0,76.9,76.9,-0.6,9800
2020-09-01,2317,22918104,1761448751,76.9,77.3,76.4,77.0,0.1,9429
2020-09-02,2317,24934189,1926749142,77.2,77.8,77.0,77.8,0.8,10679
2020-09-03,2317,41884369,3282356882,78.8,79.3,77.6,77.7,-0.1,19460
2020-09-04,2317,36806710,2831784400,77.0,77.3,76.6,76.9,-0.8,15981
2020-09-07,2317,21248188,1638392849,76.8,77.5,76.8,77.3,0.4,10350
2020-09-08,2317,26249612,2037963124,77.7,78.1,77.3,77.5,0.2,9471
2020-09-09,2317,22505471,1737061038,77.3,77.9,76.6,77.9,0.4,10226
2020-09-10,2317,29117204,2283088513,78.0,78.7,78.0,78.5,0.6,12763
2020-09-11,2317,16132726,1263705910,78.5,78.5,78.0,78.5,0.0,7897
2020-09-14,2317,27029525,2139654572,78.8,79.5,78.6,79.4,0.9,13151
2020-09-15,2317,16938546,1340750906,79.4,79.4,78.9,79.1,-0.3,7801
2020-09-16,2317,18122360,1429007221,79.4,79.4,78.6,78.8,-0.3,8344
2020-09-17,2317,20784040,1628079884,78.6,79.1,78.0,78.1,-0.7,10005
